16540,115,101.30
16560,115,109.09
16580,115,101.30
16600,115,109.09
16620,115,109.09
16640,115,109.09
16660,115,116.88
16680,115,109.09
16700,115,109.09
16720,115,109.09
16740,115,116.88
16760,115,116.88
16780,115,116.88
16800,115,116.88
16820,115,116.88
16840,115,116.88
16860,115,116.88
16880,115,109.09
16900,115,116.88
16920,115,109.09
16940,115,116.88
16960,115,116.88
16980,115,109.09
17000,115,116.88
17020,115,116.88
17040,115,109.09
17060,115,116.88
17080,115,116.88
17100,115,109.09
17120,115,116.88
17140,115,109.09
17160,115,109.09
17180,115,116.88
17200,115,109.09
17220,115,116.88
17240,115,116.88
17260,115,116.88
17280,115,101.30
17300,115,116.88
17320,115,116.88
17340,115,116.88
17360,115,109.09
17380,115,101.30
17400,115,124.68
17420,115,93.51
17440,115,109.09
17460,115,101.30
17480,115,109.09
17500,115,109.09
17520,115,116.88
17540,115,109.09
17560,115,116.88
17580,115,109.09
17600,115,116.88
17620,115,116.88
17640,115,109.09
17660,115,116.88
17680,115,109.09
17700,115,116.88
17720,115,116.88
17740,115,116.88
17760,115,116.88
17780,115,116.88
17800,115,116.88
17820,115,109.09
17840,115,109.09
17860,115,116.88
17880,115,116.88
17900,115,116.88
17920,115,109.09
17940,115,116.88
17960,126,116.88
17980,126,116.88
18000,126,116.88
18020,126,109.09
18040,126,116.88
18060,126,116.88
18080,126,116.88
18100,126,109.09
18120,126,124.68
18140,126,124.68
18160,126,93.51
18180,126,124.68
18200,126,116.88
18220,126,116.88
18240,126,109.09
18260,126,116.88
18280,126,124.68
18300,126,109.09
18320,126,116.88
18340,126,109.09
18360,126,132.47
18380,126,124.68
18400,126,124.68
18420,126,109.09
18440,126,124.68
18460,126,109.09
18480,126,124.68
18500,126,124.68
18520,126,116.88
18540,126,124.68
18560,126,124.68
18580,126,109.09
18600,126,124.68
18620,126,109.09
18640,126,116.88
18660,126,124.68
18680,126,116.88
18700,126,124.68
18720,126,116.88
18740,126,116.88
18760,126,116.88
18780,126,124.68
18800,126,109.09
18820,126,124.68
18840,126,109.09
18860,126,109.09
18880,126,116.88
18900,126,124.68
18920,126,124.68
18940,126,124.68
18960,126,116.88
18980,126,124.68
19000,126,124.68
19020,126,116.88
19040,126,124.68
19060,126,116.88
19080,126,101.30
19100,126,124.68
19120,126,124.68
19140,126,124.68
19160,126,124.68
19180,126,124.68
19200,126,116.88
19220,126,124.68
19240,126,116.88
19260,126,124.68
19280,126,116.88
19300,126,109.09
19320,126,124.68
19340,126,109.09
19360,126,101.30
19380,126,116.88
19400,126,109.09
19420,126,109.09
19440,126,124.68
19460,126,132.47
19480,126,124.68
19500,126,116.88
19520,126,124.68
19540,126,124.68
19560,126,124.68
19580,126,124.68
19600,126,101.30
19620,126,124.68
19640,126,109.09
19660,126,109.09
19680,126,116.88
19700,126,124.68
19720,126,132.47
19740,126,116.88
19760,126,109.09
19780,126,116.88
19800,126,116.88
19820,126,132.47
19840,126,109.09
19860,126,116.88
19880,126,116.88
19900,126,116.88
19920,126,124.68
19940,126,124.68
19960,126,124.68
19980,126,124.68
20000,126,116.88
